step loss noise_loss recon_loss gradient_loss content_loss
2800 0.15987511 0.02051141 0.14106238 0.29375961 1.35930574
2850 0.21514499 0.07536309 0.11430231 0.19011279 0.80424701
2900 0.15033257 0.03105616 0.10956358 0.19094661 0.91640465
2950 0.22450633 0.05451547 0.09073842 0.20534881 0.78895708
3000 0.18284890 0.03154597 0.08189474 0.18648840 0.74533913
3050 0.16080941 0.02274983 0.10843529 0.17066112 0.92205376
3100 0.24449648 0.07696181 0.09544509 0.19206634 0.83174119
3150 0.23224957 0.05699586 0.10650249 0.22692098 1.12228328
3200 0.21904523 0.09409270 0.07644055 0.13267816 0.56903040
3250 0.21944936 0.07226804 0.12455791 0.22466226 1.03698477
3300 0.17590296 0.03334895 0.15127754 0.25906388 1.28172351
3350 0.28995610 0.08346284 0.12340729 0.21654142 1.14363274
3400 0.17471770 0.04515087 0.09310815 0.18215143 0.80837087
3450 0.26141265 0.06424314 0.09045364 0.16909781 0.92984599
3500 0.17942558 0.02308198 0.08963561 0.17384809 0.75357939
3550 0.18318430 0.03089121 0.12027914 0.21214411 0.71968714
3600 0.19321161 0.04377736 0.08823132 0.16326155 0.78097369
3650 0.16415833 0.04652777 0.08864438 0.15564706 0.68244979
3700 0.19114859 0.07670448 0.07236294 0.14003558 0.53956226
3750 0.16989449 0.03173257 0.12070012 0.20310439 1.01176420
3800 0.15468410 0.02978212 0.12535577 0.22543896 0.95657694
3850 0.23145628 0.05363165 0.13509123 0.21113080 1.17588839
3900 0.18366722 0.06010827 0.10459673 0.21116682 0.78086224
3950 0.15100537 0.05028390 0.06008619 0.11859854 0.36443003
4000 0.18915435 0.03461529 0.07841972 0.16057289 0.70203303
4050 0.18533885 0.02916427 0.12155398 0.19657227 1.02879527
4100 0.18304360 0.03564840 0.06590080 0.14510695 0.71763286
4150 0.15745006 0.04681158 0.09086932 0.16976906 0.67216169
4200 0.22118813 0.08665181 0.07155691 0.13393475 0.66397770
4250 0.16294048 0.02727624 0.12173942 0.23514394 0.94145760
4300 0.16023574 0.03835251 0.13217834 0.18622836 0.97832306
4350 0.22715209 0.05922783 0.10546841 0.17898542 0.87812243
4400 0.14092210 0.03570675 0.09210095 0.18283042 0.68410897
4450 0.24130513 0.05644041 0.07843640 0.17674997 0.82750535
4500 0.13069222 0.01960858 0.07393039 0.14533536 0.70133913
4550 0.13678062 0.01784224 0.10519109 0.20772474 0.85197881
4600 0.23318757 0.08629302 0.06737849 0.14687379 0.73130923
4650 0.14838052 0.04457037 0.08034036 0.15656013 0.55428397
4700 0.20712723 0.07545312 0.07397566 0.13329908 0.61352639
4750 0.12844151 0.02009817 0.10855957 0.19983727 0.69614806
4800 0.11690473 0.01827623 0.11518298 0.18322000 0.82685261
4850 0.21676445 0.06862791 0.09593436 0.15280632 0.81017958
4900 0.14458204 0.05339309 0.08623149 0.17145341 0.58170223
4950 0.21903513 0.06181642 0.07322179 0.16221303 0.71080516
5000 0.16892412 0.01846840 0.08467840 0.18480414 0.76895169
5050 0.10538912 0.01131462 0.09407700 0.15291094 0.66819556
5100 0.19459353 0.06424089 0.06896078 0.15458423 0.57794818
5150 0.17809123 0.06151820 0.08311343 0.16396816 0.66185803
5200 0.22154321 0.08717416 0.07836264 0.16148146 0.58268402
5250 0.12669823 0.01477360 0.10820380 0.17715740 0.73027934
5300 0.10645963 0.02460405 0.10663397 0.18848088 0.73895154
5350 0.18971425 0.05674073 0.11182793 0.18918488 0.64023341
5400 0.13528179 0.03313074 0.08205255 0.13695408 0.54770379
5450 0.16264347 0.03175866 0.06977532 0.14552045 0.57745686
5500 0.11260103 0.01524217 0.06302561 0.14816740 0.43124737
5550 0.13769734 0.01465324 0.08611572 0.15370039 0.82674347
5600 0.18984973 0.06417872 0.06407056 0.15280803 0.59783545
5650 0.13071047 0.03333990 0.07418203 0.13973522 0.56093774
5700 0.17122384 0.05085839 0.06620881 0.12236976 0.56786399
5750 0.14237199 0.01572064 0.08619295 0.16580365 0.95916185
5800 0.13180043 0.02489109 0.11672542 0.15407209 0.87098162
5850 0.18882176 0.05123957 0.08886467 0.18718026 0.71285858
5900 0.14447929 0.03859289 0.08758230 0.18647204 0.74618246
5950 0.13646064 0.02842705 0.06172554 0.13153090 0.48387617
6000 0.12040876 0.01234699 0.06448652 0.12655942 0.55144220
6050 0.10360745 0.01360671 0.08111773 0.13260405 0.52773772
6100 0.12078168 0.02972792 0.04925424 0.10885542 0.49450765
6150 0.15292862 0.05984652 0.07029908 0.12816416 0.52171066
6200 0.16491923 0.07698180 0.06122440 0.12895908 0.43391349
6250 0.13220483 0.02049394 0.09212916 0.17218334 0.78032079
6300 0.11602735 0.03687900 0.09564771 0.14231246 0.64261141
6350 0.20618124 0.07523900 0.09605274 0.15542084 0.69368626
6400 0.12776494 0.03580319 0.08276196 0.18224595 0.62881784
6450 0.11851409 0.02553345 0.05475427 0.10369839 0.43233107
6500 0.10157873 0.01051283 0.05158521 0.10578198 0.42265084
6550 0.12767779 0.01371906 0.08323025 0.16479920 0.76287670
6600 0.12061426 0.02958061 0.04778568 0.10072713 0.46192314
6650 0.13744093 0.05090252 0.07357743 0.13969962 0.59898579
6700 0.20293500 0.06342419 0.07971479 0.13007257 0.66996246
6750 0.11968548 0.02381845 0.07634299 0.13824277 0.85869108
6800 0.10924511 0.01734371 0.10473067 0.19116642 0.84333035
6850 0.22105194 0.06605126 0.09876173 0.14087545 0.87695399
6900 0.10476038 0.03233590 0.07154877 0.12295363 0.41317886
6950 0.15295194 0.03024875 0.05287794 0.12985662 0.59897733
7000 0.10774890 0.00790775 0.05250927 0.10375836 0.47205796
7050 0.08941863 0.01286728 0.07275014 0.12180680 0.42383031
7100 0.14934480 0.04290817 0.05426807 0.11054276 0.53742745
7150 0.10073336 0.02516984 0.05729923 0.10778189 0.41786682
7200 0.13207503 0.03500131 0.06384570 0.09983466 0.58198520
7250 0.12390775 0.02317081 0.07950641 0.14389253 0.71375216
7300 0.07675447 0.01127122 0.09436034 0.11493589 0.60023858
7350 0.14939962 0.03066285 0.08627174 0.14619990 0.66928948
7400 0.07393906 0.01658574 0.06774994 0.11862302 0.42301675
7450 0.12057687 0.02322950 0.04701587 0.11185224 0.44779461
7500 0.08978357 0.01090421 0.04838488 0.11096418 0.34351294
7550 0.09219551 0.00705508 0.06650703 0.09583854 0.48194448
7600 0.16209608 0.07240909 0.04751262 0.11399746 0.42730992
7650 0.10786669 0.03149537 0.05504923 0.10604223 0.43996511
7700 0.13959275 0.05376961 0.05314884 0.10567147 0.36755406
7750 0.09309825 0.01266970 0.06881049 0.12908441 0.61230556
7800 0.08770174 0.01819349 0.10540470 0.13203957 0.68666580
7850 0.12274042 0.05192119 0.06637742 0.11054405 0.40437933
7900 0.08879238 0.02085810 0.06850626 0.13013981 0.53313673
7950 0.11836782 0.02080253 0.04719778 0.10221528 0.41745719
8000 0.09434791 0.00784569 0.04565209 0.10124381 0.40282111
8050 0.08041677 0.00658192 0.06591725 0.10013386 0.49228685
8100 0.11244613 0.03989494 0.04364575 0.09457503 0.30018765
8150 0.08458998 0.01600268 0.05419988 0.10510918 0.36954008
8200 0.11580332 0.02827146 0.04928826 0.08046355 0.41207073
8250 0.12887042 0.03052373 0.07324207 0.14253559 0.76412436
8300 0.08545495 0.02183955 0.07875888 0.12464115 0.55975884
8350 0.18160178 0.05695685 0.08074215 0.11475548 0.67996752
8400 0.09892282 0.02291891 0.06100051 0.11616270 0.48292189
8450 0.09495641 0.01834123 0.04409409 0.09544857 0.34199455
8500 0.08386199 0.00672394 0.04289316 0.09581343 0.39314375
8550 0.07316391 0.00652193 0.05829995 0.09716524 0.48008106
8600 0.10256410 0.02932789 0.04051204 0.08443670 0.39422867
8650 0.09809275 0.03426571 0.05055815 0.09594292 0.35084266
8700 0.14872352 0.07433736 0.05110844 0.08738452 0.32412093
8750 0.09229627 0.01432543 0.07280773 0.11068304 0.55755722
8800 0.06418203 0.01406454 0.08743941 0.12607837 0.58912523
8850 0.12835502 0.03077604 0.07069016 0.13630460 0.45992702
8900 0.07486628 0.01587428 0.05095711 0.08957920 0.33268685
8950 0.09702410 0.01312714 0.04186807 0.08258996 0.36367274
9000 0.08267039 0.01084242 0.04230005 0.09853113 0.40413697
9050 0.08714975 0.00433946 0.06029389 0.09715350 0.59080054
9100 0.07937992 0.02779321 0.03616498 0.08095129 0.33385883
9150 0.09867746 0.03162830 0.05418709 0.10647329 0.35127494
9200 0.13034606 0.03478474 0.05317757 0.09310003 0.43460301
9250 0.08265777 0.01188975 0.06189863 0.11945472 0.49849169
9300 0.07473929 0.01573502 0.07280562 0.12152110 0.51993299
9350 0.13614189 0.04446812 0.05451022 0.10015484 0.53240126
9400 0.09069289 0.02200436 0.05475886 0.10308855 0.44089209
9450 0.11826818 0.01591591 0.04200302 0.10872639 0.53418016
9500 0.06699624 0.00589616 0.03714183 0.08585901 0.28629984
9550 0.08327999 0.01039611 0.06139654 0.10229465 0.44494570
9600 0.11048935 0.03539851 0.03782062 0.08380216 0.35704736
9650 0.08151348 0.02926322 0.04098930 0.09028511 0.29682435
9700 0.14907129 0.04134013 0.05074101 0.10741495 0.60590163
9750 0.08359290 0.00970161 0.06843696 0.10799845 0.63052700
9800 0.08860286 0.02678443 0.09792302 0.13852769 0.58666065
9850 0.12897058 0.04180604 0.06606214 0.10034084 0.41830379
9900 0.09084474 0.01941089 0.05533214 0.09544431 0.34600034
9950 0.08944816 0.01664133 0.04001531 0.09781467 0.29528774
10000 0.07411536 0.00789295 0.03872647 0.09513855 0.26981600
